StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,DistributionChannel,UserLanguage,consent,age,sex,sex_7_TEXT,ethnic,ethnic_8_TEXT,relstat,child,educ,jobcat,jobtitle,emp,yearsemp,yearsjob,worksit,worksit_5_TEXT,level,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,mil1,mil2,mil3,mil4,mil5,Q174_First Click,Q174_Last Click,Q174_Page Submit,Q174_Click Count,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,sig9,sig10,sig11,sig12,sig13,sig14,sig15,sig16,sig17,coh1,coh2,coh3,coh4,coh5,coh6,attn1,coh7,coh8,coh9,coh10,coh11,coh12,coh13,coh14,coh15,coh16,wamiuncategorized,purp1,purp2,purp3,purp4,purp5,purp6,purp7,purp8,purp9,attn2,purp10,purp11,purp12,purp13,purp14,purp15,purp16,socwor1,socwor2,socwor3,socwor4,socwor5,socwor6,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,pg1,pg2,pg3,pg4,pg5,gmw1,gmw2,gmw3,gmw4,gmw5,gmw6,gmw7,gmw8,choice,persinc,housinc,seslad,ses1,ses2,ses3,comments,id,random
08/06/2022 20:05,08/06/2022 20:43,0,100,2314,1,08/06/2022 20:43,anonymous,EN,1,35,1,,3,,2,2,5,8,Speech Pathologist,1,2,3,2,,5,35.648,142.269,143.595,7,6,6,5,6,3,263.145,391.159,392.829,9,6,,4,5,3,5,6,6,4,4,5,5,5,6,6,5,5,5,6,4,5,5,4,2,4,4,5,4,6,6,5,5,5,5,5,6,5,6,5,6,7,6,5,5,6,5,6,7,6,5,5,7,6,6,5,6,6,7,5,7,5,4,6,5,6,5,5,6,5,6,6,6,5,6,7,6,5,6,6,2,7,7,7,4,2,4,,,16692
08/06/2022 20:35,08/06/2022 20:48,0,100,772,1,08/06/2022 20:48,anonymous,EN,1,27,1,,3,,7,1,4,20,Risk Manager,1,1,1,2,,3,4.983,52.212,55.737,20,6,6,7,5,1,8.125,42.822,44.439,5,7,5,6,7,2,5,1,5,1,5,5,5,4,5,5,4,5,6,5,6,5,4,2,2,4,5,6,2,4,4,6,6,6,6,6,4,6,7,6,5,6,7,5,5,6,5,5,5,4,5,6,5,5,2,4,,5,6,5,5,4,4,3,3,3,6,6,5,6,2,6,4,5,6,5,5,5,6,5,1,6,7,7,1,1,1,,,52551
08/06/2022 19:36,08/06/2022 19:40,0,100,252,1,08/06/2022 19:40,anonymous,EN,1,38,2,,1,,2,4,5,20,program coordinator,1,2,2,4,,3,11.345,31.362,31.969,9,5,5,5,5,2,3.332,10.931,11.7,6,4,5,5,5,2,5,5,5,,5,6,6,6,6,6,6,6,5,5,6,6,5,2,2,3,2,2,2,2,2,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,2,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,1,6,6,5,5,4,5,,,58246
08/06/2022 21:27,08/06/2022 21:32,0,100,299,1,08/06/2022 21:32,anonymous,EN,1,28,1,,1,,1,1,2,10,Prep cook,1,2,2,2,,5,4.968,24.672,25.725,9,4,4,4,4,4,3.039,9.764,11.307,6,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,7,2,7,7,7,7,6,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,1,1,1,No thank you. ,,65761
08/06/2022 21:00,08/06/2022 21:05,0,100,311,1,08/06/2022 21:05,anonymous,EN,1,26,1,,1,,7,1,5,13,Therapist,1,1,1,1,,5,4.36,38.815,40.419,7,6,5,6,6,2,2.94,13.412,14.624,7,7,6,6,6,2,7,6,7,7,7,7,5,7,5,6,6,6,7,7,4,6,7,2,2,2,5,6,4,4,2,5,5,6,6,6,6,6,6,6,6,5,7,5,6,6,6,6,6,6,6,7,6,5,5,6,4,5,5,5,4,5,3,2,2,2,5,6,6,7,6,6,7,6,7,6,6,7,7,7,2,5,5,6,3,5,5,no,,93814
08/06/2022 20:12,08/06/2022 20:22,0,100,595,1,08/06/2022 20:22,anonymous,EN,1,25,2,,1,,1,1,4,21,Supply coordinator,1,1,1,1,,5,4.093,30.085,30.635,23,5,5,6,5,2,3.271,48.856,49.421,15,6,5,6,6,2,6,5,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,3,2,5,3,2,3,5,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,4,5,6,5,4,4,6,6,6,2,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,6,3,5,5,5,N/A,,83429
08/06/2022 20:57,08/06/2022 21:06,0,100,571,1,08/06/2022 21:06,anonymous,EN,1,29,1,,8,Mixed,1,1,3,1,Manager,1,3,3,2,,2,1.657,34.135,36.771,8,4,4,4,5,4,5.835,18.684,19.348,9,6,5,6,6,3,7,5,5,5,5,6,6,6,5,6,6,5,6,5,6,6,6,3,2,5,5,7,5,5,4,5,6,5,5,5,5,5,6,5,6,6,6,5,5,6,5,5,7,6,6,5,5,6,6,6,5,6,6,6,5,5,4,5,4,5,6,7,7,7,7,7,6,6,6,6,6,5,6,6,1,3,3,5,3,2,4,,,84490
08/06/2022 20:10,08/06/2022 20:20,0,100,585,1,08/06/2022 20:20,anonymous,EN,1,59,2,,1,,1,1,3,20,backroom manager,1,5,5,2,,3,7.451,102.89,104.559,14,6,6,6,6,1,7.098,16.754,19.891,6,3,6,3,3,3,6,5,5,6,6,7,7,7,6,7,7,6,6,5,7,7,5,1,2,1,1,2,1,1,1,7,7,,7,6,7,5,6,7,7,7,6,6,7,6,7,7,7,6,7,6,6,7,7,6,7,7,7,7,6,7,1,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,2,5,5,7,4,4,4,,,78863
08/06/2022 20:15,08/06/2022 20:21,0,100,365,1,08/06/2022 20:21,anonymous,EN,1,34,2,,1,,2,3,5,6,IS team leader,1,3,2,4,,3,9.724,31.689,33.473,11,7,7,7,7,1,2.353,12.343,13.131,8,5,5,5,5,3,5,5,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,7,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,5,5,5,5,5,,,60785
08/06/2022 21:38,08/06/2022 21:49,0,100,657,1,08/06/2022 21:49,anonymous,EN,1,35,1,,1,,2,3,4,4,Account Manager,1,2,2,2,,5,24.683,43.075,43.976,7,2,2,4,3,6,3.801,10.805,11.386,6,5,3,2,4,4,2,2,3,1,2,2,1,2,3,3,1,2,1,1,5,6,1,4,2,4,5,3,3,5,3,6,5,2,6,2,1,1,2,1,2,1,2,2,1,6,2,2,2,2,6,2,2,5,3,5,6,6,5,5,2,3,1,5,3,2,1,3,3,5,4,2,1,2,1,1,1,1,1,1,2,5,7,5,6,2,6,,,23183
08/06/2022 21:23,08/06/2022 21:34,0,100,661,1,08/06/2022 21:34,anonymous,EN,1,35,1,,1,,2,12,3,22,CSR,1,1,1,1,,5,14.744,38.694,39.684,9,7,7,7,7,1,6.923,22.763,41.101,5,6,5,3,5,3,5,1,5,6,5,6,5,5,5,5,3,5,4,5,6,6,6,1,2,1,1,5,1,1,1,6,5,7,6,5,3,3,6,6,3,7,6,6,5,6,5,6,6,5,6,6,5,7,6,6,5,7,6,6,6,6,1,5,4,5,5,5,5,5,1,5,3,5,5,5,3,3,5,5,1,1,4,5,3,3,5,,,55127
08/06/2022 21:09,08/06/2022 21:16,0,100,389,1,08/06/2022 21:16,anonymous,EN,1,49,2,,1,,2,3,4,1,graphic designer,1,2,2,4,,5,3.396,27.8,28.658,10,6,6,6,7,1,1.988,9.288,9.905,7,4,5,5,4,3,5,4,5,5,5,7,6,6,6,6,6,6,3,4,6,6,5,1,2,3,2,2,1,2,2,6,6,7,6,6,7,5,5,5,7,6,6,6,6,6,6,6,6,5,6,5,5,7,6,5,6,6,7,7,5,,1,7,7,7,5,6,5,6,5,5,7,6,7,7,6,6,7,7,2,5,7,4,6,7,5,,,94500
08/06/2022 21:18,08/06/2022 21:26,0,100,463,1,08/06/2022 21:26,anonymous,EN,1,45,1,,2,,2,1,4,15,maintenance manager,1,4,3,2,,4,3.875,43.516,44.907,10,5,5,5,5,2,2.71,10.1,12.071,5,5,5,5,5,3,5,6,5,5,5,6,6,5,5,5,6,5,6,6,6,6,5,2,2,1,2,2,2,2,2,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,2,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,5,7,5,5,5,no comments,,55109
08/06/2022 20:32,08/06/2022 20:37,0,100,259,1,08/06/2022 20:37,anonymous,EN,1,24,1,,1,,1,1,4,21,project manager,1,2,2,4,,4,6.152,22.965,24.888,8,2,1,5,1,6,3.261,10.354,10.933,7,5,2,6,6,5,4,1,6,4,2,4,3,4,4,3,3,4,3,2,6,4,6,5,2,3,3,4,5,5,6,5,4,5,4,2,4,5,5,6,3,7,5,6,5,6,6,5,5,6,6,5,6,5,5,3,6,5,6,5,3,4,4,4,5,4,2,4,2,5,3,5,3,5,3,3,4,5,4,4,2,6,6,3,6,7,5,,,18082
08/06/2022 19:53,08/06/2022 20:06,0,100,791,1,08/06/2022 20:06,anonymous,EN,1,41,2,,2,,1,2,3,9,General Manager,1,2,1,2,,2,12.619,75.927,79.535,8,5,6,6,7,2,6.072,45.086,47.001,9,5,6,5,5,3,5,6,6,6,7,3,3,3,6,4,2,5,5,4,5,6,7,2,2,1,2,2,2,5,2,5,7,6,6,5,5,5,3,6,5,6,,6,5,6,6,5,6,5,4,6,5,4,3,5,6,5,4,5,2,1,5,2,2,2,5,3,4,5,2,3,6,5,5,3,3,6,4,5,2,4,5,7,3,3,5,no,,78541
08/06/2022 21:14,08/06/2022 21:38,0,100,1427,1,08/06/2022 21:38,anonymous,EN,1,23,2,,1,,7,1,4,4,risk analyst,1,2,2,1,,5,14.235,82.4,83.368,7,5,5,5,5,3,3.701,8.423,9.7,6,4,3,4,3,3,5,3,5,3,5,5,5,5,4,5,5,5,3,4,6,5,5,2,2,2,2,2,4,2,5,6,6,6,6,5,4,5,4,5,5,6,4,5,6,6,4,4,6,4,5,4,4,6,6,5,6,6,6,5,5,4,3,5,5,5,3,4,6,6,4,4,5,5,5,5,5,5,5,5,2,5,8,6,6,6,6,,,97329
08/06/2022 21:12,08/06/2022 21:23,0,100,690,1,08/06/2022 21:23,anonymous,EN,1,51,2,,1,,6,2,5,20,Chief Administrative Officer ,1,5,4,4,,1,35.201,79.286,79.346,16,6,7,7,7,1,4.381,16.93,17.902,12,4,6,4,4,3,4,2,4,2,6,6,6,6,6,6,6,5,4,4,6,6,5,2,2,2,2,4,2,2,2,6,6,6,6,5,6,3,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,7,4,7,6,6,6,6,6,2,6,6,6,6,6,4,5,5,5,6,6,6,6,6,6,6,6,2,8,8,3,7,7,7,,,64274
08/06/2022 19:45,08/06/2022 19:56,0,100,608,1,08/06/2022 19:56,anonymous,EN,1,23,1,,1,,1,1,2,22,Receptionist,1,2,2,2,,5,12.405,52.389,54.09,8,3,4,5,4,4,9.789,24.293,25.648,6,2,1,2,4,4,2,1,2,1,1,2,1,5,3,1,1,2,1,2,6,6,5,1,2,3,1,5,2,2,2,7,6,6,6,1,2,2,5,5,1,6,3,3,5,6,2,2,3,2,3,3,2,7,7,6,7,7,7,6,6,5,3,2,2,3,3,7,7,6,6,6,3,3,2,2,2,2,3,4,2,4,4,4,4,6,3,,,40127
08/06/2022 21:31,08/06/2022 21:40,0,100,549,1,08/06/2022 21:40,anonymous,EN,1,24,2,,1,,1,2,4,4,front end manager,1,2,2,2,,4,2.923,34.252,34.825,14,5,6,5,4,6,0.625,10.066,10.876,13,6,5,6,6,4,4,,,7,5,5,4,5,4,6,3,4,,6,5,5,6,2,2,2,5,5,5,4,4,,5,6,5,6,5,6,5,6,6,3,5,3,6,6,7,3,4,5,3,5,5,6,5,5,4,5,6,5,5,7,5,6,5,6,7,4,5,6,3,6,5,5,6,4,5,5,6,7,2,6,7,5,6,4,6,,,98548
08/06/2022 20:02,08/06/2022 20:13,0,100,677,1,08/06/2022 20:13,anonymous,EN,1,33,2,,2,,1,1,5,4,Tax Preparer,1,3,2,1,,4,5.625,34.549,36.239,8,1,1,3,3,6,2.098,8.275,8.854,7,5,6,5,6,4,4,6,4,4,4,6,6,7,6,4,5,7,2,4,6,6,4,3,2,1,2,3,2,2,2,6,5,6,6,4,4,3,5,4,4,6,5,7,4,6,4,4,6,5,6,5,3,6,6,7,4,6,5,6,7,5,2,6,6,6,4,6,7,7,5,6,4,6,6,5,6,2,4,4,2,2,2,8,1,1,1,,,35318
08/06/2022 19:46,08/06/2022 19:57,0,100,638,1,08/06/2022 19:57,anonymous,EN,1,54,2,,1,,7,1,3,8,safety consultant,1,4,4,4,,6,4.405,38.536,39.827,11,4,5,5,4,3,2.624,13.344,14.8,6,5,4,5,5,3,5,4,4,3,3,5,4,4,4,5,5,4,4,5,6,6,6,2,2,3,2,2,2,3,2,6,6,6,5,5,4,5,5,5,3,6,4,5,5,6,6,6,5,4,5,4,5,4,4,5,5,4,5,5,4,4,3,4,4,4,3,4,5,5,4,5,4,5,5,4,5,4,5,5,1,5,5,4,5,6,5,no,,65662
08/06/2022 21:05,08/06/2022 21:15,0,100,584,1,08/06/2022 21:15,anonymous,EN,1,50,2,,1,,6,1,5,20,Purchasing Manager,1,3,3,2,,3,7.763,50.843,60.484,8,4,5,6,6,3,3.677,21.437,30.022,7,2,2,2,4,5,4,1,1,2,2,2,3,3,2,5,1,4,4,3,6,6,6,2,2,3,3,5,2,2,2,6,6,6,6,5,2,3,3,5,3,6,4,6,4,6,2,2,6,5,3,3,3,5,5,3,5,5,5,5,3,6,3,5,5,5,4,3,4,5,4,3,3,6,2,3,2,5,2,2,1,5,5,5,5,6,2,,,43928
08/06/2022 21:08,08/06/2022 21:21,0,100,727,1,08/06/2022 21:21,anonymous,EN,1,58,1,,1,,7,1,2,18,Customer Service Rep.,1,2,3,1,,5,11.036,73.617,93.091,7,5,5,5,6,2,2.252,13.09,15.379,6,3,3,2,3,5,3,2,3,2,3,2,3,3,3,3,3,2,3,4,5,5,3,3,2,2,3,3,2,3,2,5,5,6,5,3,4,4,3,5,3,5,5,5,4,6,4,4,5,3,5,5,4,5,6,4,5,5,5,5,5,5,2,6,6,5,6,4,4,3,3,3,3,4,3,2,3,3,3,4,1,1,3,8,3,3,5,,,79635
08/06/2022 22:29,08/06/2022 22:33,0,100,250,1,08/06/2022 22:33,anonymous,EN,1,35,1,,1,,2,1,3,20,Middle Management,1,1,2,2,,3,3.833,32.09,33.16,12,4,5,6,5,5,1.833,10.901,11.423,14,5,5,6,6,6,5,6,6,5,5,5,5,5,5,6,6,5,5,6,5,6,6,4,2,7,5,7,5,6,6,6,6,7,6,5,5,5,4,5,5,6,6,6,5,7,6,6,5,6,5,5,6,5,4,5,5,6,6,5,6,5,6,5,5,6,4,5,5,6,5,6,5,6,5,5,5,6,6,5,1,4,4,4,5,4,4,Thanks for letting me partake!,,47500
08/06/2022 21:33,08/06/2022 21:42,0,100,523,1,08/06/2022 21:42,anonymous,EN,1,27,1,,1,,7,1,2,8,Daycare Director,1,2,2,2,,3,3.15,28.527,30.357,7,6,6,6,6,2,2.308,9.96,11.078,7,3,3,3,3,5,3,3,3,3,3,4,4,3,3,3,3,3,5,5,7,6,6,1,2,3,2,5,1,3,3,6,7,6,6,4,4,4,4,2,1,5,5,,5,6,5,5,4,4,4,5,4,4,2,3,4,2,1,5,2,4,2,6,6,6,4,3,3,3,3,3,2,5,5,5,5,5,5,5,2,3,5,6,2,2,2,,,51958
08/06/2022 21:58,08/06/2022 22:06,0,100,528,1,08/06/2022 22:06,anonymous,EN,1,45,1,,1,,1,1,3,12,"Independent contractor, crowd-sourced human intelligence.",1,2,2,1,,6,11.653,65.747,66.468,8,1,1,1,1,7,5.042,14.843,15.711,8,2,2,5,4,2,2,1,5,1,1,2,3,2,1,2,2,2,2,2,6,6,4,1,2,6,2,2,2,2,2,6,6,6,6,1,2,2,2,2,3,6,2,3,2,6,2,2,6,2,3,2,2,2,2,2,2,2,4,1,2,4,5,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,1,,,61873
08/06/2022 21:22,08/06/2022 21:42,0,100,1202,1,08/06/2022 21:42,anonymous,EN,1,37,1,,1,,2,3,4,6,Supervisor,1,3,3,1,,3,6.88,39.828,42.479,10,7,7,7,7,1,2.439,45.915,47.683,8,7,7,7,7,1,7,5,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,2,2,2,2,5,2,2,2,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,7,7,7,,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,6,7,7,7,7,Interesting study!,,97269
08/06/2022 21:21,08/06/2022 21:28,0,100,417,1,08/06/2022 21:28,anonymous,EN,1,28,2,,4,,7,1,4,12,analyst,1,2,2,2,,5,8.136,30.097,31.584,14,6,6,7,6,1,2.499,16.893,17.798,12,6,5,5,5,6,7,4,5,3,6,6,6,6,6,5,6,5,6,6,6,6,6,1,2,2,2,2,2,3,2,6,6,6,6,6,7,5,7,7,6,6,,6,6,6,7,5,6,5,7,6,7,6,6,5,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,5,6,6,6,6,7,6,6,2,5,5,5,2,3,5,no comments,,78453
08/06/2022 19:32,08/06/2022 19:37,0,100,286,1,08/06/2022 19:37,anonymous,EN,1,35,1,,1,,1,1,5,8,Analyst,1,2,2,1,,3,2.454,17.104,17.794,7,4,6,4,6,2,2.247,12.18,12.922,11,7,5,7,6,1,6,2,7,7,7,7,6,6,7,6,6,7,4,6,6,6,6,2,2,2,2,5,4,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,,6,5,5,6,7,7,7,7,6,6,6,5,5,2,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,1,7,8,5,6,5,4,NA,,25801
08/06/2022 21:48,08/06/2022 21:55,0,100,437,1,08/06/2022 21:55,anonymous,EN,1,35,1,,1,,7,1,5,8,Teacher,1,3,3,1,,5,119.814,119.814,131.554,1,4,5,5,5,4,0,0,8.798,0,2,5,5,5,2,5,1,2,6,6,4,5,5,6,3,2,4,4,5,3,5,5,7,2,5,5,6,5,7,5,1,5,4,6,5,4,6,5,5,4,6,5,5,5,5,6,5,6,5,5,5,4,1,1,5,2,1,1,1,1,2,5,1,1,2,2,3,2,4,3,5,5,6,6,5,5,6,5,5,2,2,3,8,1,1,1,,,94164
08/06/2022 21:25,08/06/2022 21:31,0,100,358,1,08/06/2022 21:31,anonymous,EN,1,55,2,,1,,2,3,5,20,Business Program Director,1,5,2,1,,3,3.147,45.756,46.831,22,6,7,6,7,1,2.165,10.856,11.655,9,4,5,5,5,3,5,3,5,4,4,6,6,5,5,5,6,6,4,5,6,4,6,2,2,5,2,4,1,3,2,6,6,7,5,5,5,4,5,5,5,7,6,7,5,6,5,5,6,6,6,6,5,6,6,6,5,6,6,5,6,6,2,5,5,5,6,4,5,6,5,5,5,5,6,6,6,6,6,5,2,8,8,3,5,3,2,"Thanks for the opportunity to participate, good luck with your research and stay safe!",,58826
08/06/2022 21:27,08/06/2022 21:47,0,100,1228,1,08/06/2022 21:47,anonymous,EN,1,68,2,,1,,1,1,3,22,realtor,1,4,5,1,,5,4.595,60.409,61.552,20,5,6,6,6,2,13.829,29.487,30.764,10,,6,7,6,6,6,5,6,6,6,7,6,6,6,6,7,7,6,6,6,6,5,2,2,2,2,4,2,2,2,6,6,6,6,6,7,6,6,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,4,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,7,1,5,5,6,5,5,4,none,,92026
08/06/2022 22:21,08/06/2022 22:29,0,100,477,1,08/06/2022 22:29,anonymous,EN,1,27,1,,1,,7,1,4,17,Researcher 3,1,2,2,4,,4,29.2,61.687,63.055,10,4,4,6,5,3,6.883,21.125,22.087,10,6,7,7,6,1,6,4,6,2,6,6,6,6,7,5,5,6,6,5,6,6,6,2,2,3,2,1,1,4,1,6,6,6,6,4,6,7,5,6,7,6,6,6,6,6,5,6,6,6,6,6,6,6,5,7,4,5,5,6,6,5,2,6,5,5,6,7,6,7,6,7,6,6,7,6,6,6,6,6,2,4,7,5,5,5,3,none,,17275
08/06/2022 21:23,08/06/2022 21:34,0,100,682,1,08/06/2022 21:34,anonymous,EN,1,36,2,,3,,2,2,4,4,accountant,1,3,2,2,,4,1.661,20.716,25.602,7,4,5,6,4,2,1.721,10.175,11.275,7,5,4,6,5,3,6,5,5,6,5,6,6,5,5,5,6,5,5,4,6,6,4,2,2,4,2,4,2,4,2,6,6,6,6,5,5,5,6,6,5,6,5,6,6,6,6,6,6,5,5,6,5,6,6,5,6,5,6,6,6,5,1,5,6,5,5,5,6,5,5,5,6,6,5,5,5,6,6,6,2,4,6,6,5,2,1,,,89382
08/06/2022 20:44,08/06/2022 20:51,0,100,426,1,08/06/2022 20:51,anonymous,EN,1,24,1,,1,,2,1,4,4,buyer,1,2,2,4,,5,2.064,16.255,17.264,8,5,5,6,6,2,2.271,7.385,8.218,5,5,5,5,6,3,6,6,6,6,5,6,6,6,6,5,6,5,5,5,6,5,5,3,2,3,3,4,5,3,3,6,5,5,5,5,6,5,6,6,6,5,5,6,6,6,6,5,6,5,6,5,6,6,5,6,5,6,6,6,6,5,3,6,5,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,2,4,5,6,6,6,6,,,60341
08/06/2022 21:32,08/06/2022 21:37,0,100,324,1,08/06/2022 21:37,anonymous,EN,1,58,2,,1,,2,4,5,6,VP,1,3,3,1,,2,3.701,27.183,28.778,7,6,6,6,6,2,5.001,16.6,18.308,6,5,5,5,5,3,4,5,5,5,5,6,6,6,5,5,5,6,5,3,5,6,5,3,2,3,2,5,3,3,3,6,6,6,5,3,5,5,5,5,4,5,5,5,5,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,4,3,3,4,3,4,5,5,5,5,5,6,5,5,5,5,5,5,5,1,8,8,2,5,6,3,,,62726
08/06/2022 21:44,08/06/2022 21:51,0,100,396,1,08/06/2022 21:51,anonymous,EN,1,28,1,,1,,2,3,4,8,graphic designer,1,3,3,2,,5,2.742,27.492,28.83,11,6,6,6,6,2,5.187,18.558,19.687,8,3,3,5,4,6,4,3,3,2,2,3,3,3,3,3,3,3,4,3,5,3,4,2,2,2,3,2,3,5,4,4,5,5,5,4,3,3,4,3,4,3,3,3,3,6,4,3,3,3,3,4,3,5,4,5,5,5,5,4,3,3,5,3,3,3,3,3,3,3,5,3,4,4,4,4,4,,4,4,2,4,7,6,6,6,6,,,83001
08/06/2022 20:50,08/06/2022 20:58,0,100,509,1,08/06/2022 20:58,anonymous,EN,1,39,2,,4,,2,3,4,8,Data Analyst,1,2,2,1,,5,1.774,28.178,29.553,10,5,5,5,5,4,4.186,14.405,15.071,9,4,2,4,2,4,4,2,5,2,2,2,2,,2,2,2,2,4,4,4,4,4,2,2,2,2,2,4,3,4,5,5,4,4,3,4,5,3,4,4,4,5,5,3,6,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,4,4,5,3,4,4,5,4,4,4,4,3,4,3,4,3,5,2,5,7,4,5,5,4,,,78001
08/06/2022 20:45,08/06/2022 20:55,0,100,595,1,08/06/2022 20:55,anonymous,EN,1,34,1,,1,,2,1,3,14,Billing/Credentialing,1,2,2,1,,4,5.249,33.192,35.176,7,5,5,6,6,1,6.399,20.06,21.332,5,5,5,5,5,3,4,4,5,5,6,6,6,6,5,6,6,6,5,4,6,6,6,2,2,2,1,2,2,2,2,6,6,6,6,5,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,6,1,7,7,6,6,7,7,6,6,7,6,6,6,6,6,6,7,7,2,4,8,6,6,2,5,Thanks so much! ,,19635
08/06/2022 21:55,08/06/2022 22:15,0,100,1177,1,08/06/2022 22:15,anonymous,EN,1,63,1,,1,,3,13,4,8,teacher,1,5,5,2,,4,7.499,54.469,57.362,8,5,6,6,6,1,4.464,20.263,22.202,5,6,6,6,6,1,6,7,6,6,6,6,,7,6,,6,6,6,6,6,,6,2,2,2,2,4,2,2,4,6,,6,6,6,7,7,6,7,6,7,6,6,,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,1,6,6,6,,6,5,6,6,6,7,7,7,7,7,7,7,7,2,5,5,6,5,5,5,no,,37338
08/06/2022 20:23,08/06/2022 20:35,0,100,675,1,08/06/2022 20:35,anonymous,EN,1,36,1,,4,,7,1,4,4,Finance Associate,1,3,3,4,,5,17.864,48.16,49.246,8,3,3,3,3,5,12.883,41.874,42.775,8,5,4,5,5,4,4,3,3,4,2,2,2,2,4,3,2,3,3,3,6,6,2,3,2,2,2,2,3,4,4,6,5,6,2,2,2,3,3,2,1,4,2,3,2,6,2,2,3,3,2,2,2,2,2,4,2,2,2,2,2,2,6,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,1,4,6,6,5,7,5,,,18309
08/06/2022 20:15,08/06/2022 20:30,0,100,898,1,08/06/2022 20:30,anonymous,EN,1,43,2,,1,,2,4,1,10,Cook,1,1,1,2,,5,4.347,39.223,40.439,7,4,4,6,4,4,2.759,12.66,13.847,5,2,2,2,2,4,2,2,4,1,2,3,4,2,2,4,2,2,1,1,6,6,4,1,2,2,1,3,1,2,1,6,6,5,7,2,2,2,4,4,2,6,5,6,2,6,2,3,4,2,4,4,2,5,5,4,5,5,5,5,3,4,2,6,,6,,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,7,3,2,2,No,,77767
08/06/2022 19:20,08/06/2022 19:24,0,100,264,1,08/06/2022 19:24,anonymous,EN,1,24,1,,1,,7,1,4,17,Clinical Research Associate,1,2,1,4,,3,13.669,31.694,33.612,7,5,5,5,5,2,2.066,10.669,12.112,8,7,7,7,7,1,7,7,,6,6,6,5,6,7,5,4,6,6,5,6,6,6,2,2,2,2,3,2,3,2,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,7,5,5,6,6,6,4,3,5,5,4,5,6,6,6,6,6,6,6,6,6,6,6,6,7,2,5,5,4,6,6,6,,,79777
08/06/2022 21:27,08/06/2022 21:39,0,100,725,1,08/06/2022 21:39,anonymous,EN,1,28,2,,1,,2,3,3,20,Property Manager,1,2,2,2,,4,5.237,48.515,50.976,7,5,5,5,5,3,5.959,14.201,15.143,7,4,3,2,2,5,3,2,2,2,2,2,2,3,2,3,2,2,5,4,5,4,5,3,2,4,4,3,2,4,3,6,5,6,5,3,2,2,5,2,4,4,4,5,2,6,4,2,3,4,5,4,2,4,3,5,3,3,3,4,2,4,4,4,4,5,4,5,3,5,3,5,2,2,2,2,2,2,2,2,2,4,4,8,2,3,1,,,79645
